category_slug,product_name,product_slug,seller_slug,current_price,seller_product_url,brand_slug,brand_name,product_description,model,sku,primary_image_url,image_urls,specifications,attributes,variation_type,parent_product_slug,original_price,currency,in_stock,stock_quantity,seller_rating,review_count,shipping_cost,free_shipping,estimated_delivery_days,seller_sku,seller_product_name,category_path,category_name,category_description,seller_name,base_url,seller_country_code,is_active
,Singer B2800AMMO-PRO 2.8 L Rice Cooker,,,3790,https://www.startech.com.bd/singer-b2800ammo-pro-2-8-l-rice-cooker,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/rice-cooker/singer/b2800ammo-pro/b2800ammo-pro-official-01-500x500.webp,,,,,,4170,BDT,Yes,,,Reviews (0),,,,47443,Singer B2800AMMO-PRO 2.8 L Rice Cooker,,Appliance,,StarTech,startech.com.bd,BD,1
,Oraimo SmartSteamer 1500W Handheld Garment Steamer (EUOHI-201A),,,3850,https://www.startech.com.bd/oraimo-smartsteamer-garment-steamer,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/iron/oraimo/smartsteamer/smartsteamer-01-500x500.webp,,,,,,4158,BDT,Yes,,,Reviews (0),,,,47194,Oraimo SmartSteamer 1500W Handheld Garment Steamer (EUOHI-201A),,Appliance,,StarTech,startech.com.bd,BD,1
,Panasonic MC-CG711 6 Ltr Vacuum Cleaner,,,15355,https://www.startech.com.bd/panasonic-mc-cg711-vacuum-cleaner,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/vacuum-cleaner/panasonic/mc-cg711/mc-cg711-500x500.webp,,,,,,17280,BDT,Yes,,,Reviews (0),,,,46335,Panasonic MC-CG711 6 Ltr Vacuum Cleaner,,Appliance,,StarTech,startech.com.bd,BD,1
,"Luminous Jaipur Mahal 52"" Decorative Engergy Saving Ceiling Fan",,,14040,https://www.startech.com.bd/luminous-jaipur-mahal-52-inch-ceiling-fan,,,,,,https://www.startech.com.bd/image/cache/catalog/fan/luminous/jaipur-mahal/jaipur-mahal-thar-gold-01-500x500.webp,,,,,,15660,BDT,Yes,,,Reviews (0),,,,41988,"Luminous Jaipur Mahal 52"" Decorative Engergy Saving Ceiling Fan",,Appliance,,StarTech,startech.com.bd,BD,1
,Singer SMWG30G6LP Grill 30L Microwave Oven,,,16300,https://www.startech.com.bd/singer-smwg30g6lp-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/singer/smwg30g6lp/smwg30g6lp-official-06-500x500.webp,,,,,,17604,BDT,Yes,,,Reviews (0),,,,44920,Singer SMWG30G6LP Grill 30L Microwave Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,Hitachi CV-950F 2100W Vacuum Cleaner 18 Ltr,,,14630,https://www.startech.com.bd/hitachi-cv-950f-2100w-vacuum-cleaner-18-ltr,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/vacuum-cleaner/hitachi/cv-950f/cv-950f-01-500x500.webp,,,,,,16700,BDT,Yes,,,Reviews (0),,,,38847,Hitachi CV-950F 2100W Vacuum Cleaner 18 Ltr,,Appliance,,StarTech,startech.com.bd,BD,1
,SHARP R-32A0-SM-V 25L Microwave Oven,,,17800,https://www.startech.com.bd/sharp-r-32a0-sm-v-microwave-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/sharp/r-32a0-sm-v/r-32a0-sm-v-01-500x500.webp,,,,,,19300,BDT,Yes,,,Reviews (0),,,,38916,SHARP R-32A0-SM-V 25L Microwave Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,Vision Evaporative Super Cool 45L Air Cooler,,,14000,https://www.startech.com.bd/vision-evaporative-super-cool-45l-air-cooler,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/air-cooler/vision/evaporative/evaporative-500x500.webp,,,,,,15120,BDT,Yes,,,Reviews (0),,,,41561,Vision Evaporative Super Cool 45L Air Cooler,,Appliance,,StarTech,startech.com.bd,BD,1
,Walton WMWO-M23CDS 23L Convection Microwave Oven,,,16100,https://www.startech.com.bd/walton-wmwo-m23cds-microwave-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/walton/wmwo-m23cds/wmwo-m23cds-official-04-500x500.webp,,,,,,17388,BDT,Yes,,,Reviews (0),,,,32683,Walton WMWO-M23CDS 23L Convection Microwave Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,Panasonic MC-YL690 15 Ltr Vacuum Cleaner,,,15500,https://www.startech.com.bd/panasonic-mc-yl690-vacuum-cleaner,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/vacuum-cleaner/panasonic/mc-yl690/mc-yl690-500x500.webp,,,,,,16740,BDT,Yes,,,Reviews (0),,,,46336,Panasonic MC-YL690 15 Ltr Vacuum Cleaner,,Appliance,,StarTech,startech.com.bd,BD,1
,Panasonic MX-AE475 2000W Mixer Grinder,,,15500,https://www.startech.com.bd/panasonic-mx-ae475-2000w-mixer-grinder,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/blender/panasonic/mx-ae475/mx-ae475-500x500.webp,,,,,,16740,BDT,Yes,,,Reviews (0),,,,39054,Panasonic MX-AE475 2000W Mixer Grinder,,Appliance,,StarTech,startech.com.bd,BD,1
,Whirlpool Magicook Pro 25GE 25 Litre Grill Microwave Oven,,,16500,https://www.startech.com.bd/whirlpool-magicook-pro-25ge-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/whirlpool/magicook-pro-25ge/magicook-pro-25ge-official-01-500x500.webp,,,,,,17820,BDT,Yes,,,Reviews (0),,,,45034,Whirlpool Magicook Pro 25GE 25 Litre Grill Microwave Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,Singer SMW35GCB5LP Grill 35L Microwave Oven,,,15300,https://www.startech.com.bd/singer-smw35gcb5lp-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/singer/smw35gcb5lp/smw35gcb5lp-02-500x500.webp,,,,,,16524,BDT,Yes,,,Reviews (0),,,,44934,Singer SMW35GCB5LP Grill 35L Microwave Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,Shameem Tropica 15 Gallon Wall Hanging Standard Geyser (67.5 Litre),,,17355,https://www.startech.com.bd/tropica-15-gallon-wall-hanging-geyser,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/geyser/tropica/tropica/tropica-wall-hanging-official-01-500x500.webp,,,,,,18360,BDT,Yes,,,Reviews (0),,,,32456,Shameem Tropica 15 Gallon Wall Hanging Standard Geyser (67.5 Litre),,Appliance,,StarTech,startech.com.bd,BD,1
,Sharp R-75MT-S 25L Grill Microwave Oven,,,16770,https://www.startech.com.bd/sharp-r-75mt-s-25l-microwave-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/sharp/r-75mt-s/r-75mt-s-01-500x500.webp,,,,,,18936,BDT,Yes,,,Reviews (0),,,,34244,Sharp R-75MT-S 25L Grill Microwave Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,Samsung MS23K3513AK/D2 23L Solo Microwave Oven With Ceramic Enamel Cavity,,,14900,https://www.startech.com.bd/samsung-ms23k3513ak-d2-23l-microwave-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/samsung/ms23k3513ak-d2/ms23k3513ak-d2-01-500x500.webp,,,,,,16092,BDT,Yes,,,Reviews (0),,,,37108,Samsung MS23K3513AK/D2 23L Solo Microwave Oven With Ceramic Enamel Cavity,,Appliance,,StarTech,startech.com.bd,BD,1
,Singer SMW30AMSOLP Solo 30L Microwave Oven,,,14400,https://www.startech.com.bd/singer-smw30amsolp-oven,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/oven/singer/smw30amsolp/smw30amsolp-official-03-500x500.webp,,,,,,15552,BDT,Yes,,,Reviews (0),,,,44931,Singer SMW30AMSOLP Solo 30L Microwave Oven,,Appliance,,StarTech,startech.com.bd,BD,1
,Panasonic MJ-CB600 2L Juicer Blender,,,17000,https://www.startech.com.bd/panasonic-mj-cb600-juicer,,,,,,https://www.startech.com.bd/image/cache/catalog/appliance/blender/mj-cb600/mj-cb600-01-500x500.webp,,,,,,18360,BDT,Yes,,,Reviews (0),,,,42910,Panasonic MJ-CB600 2L Juicer Blender,,Appliance,,StarTech,startech.com.bd,BD,1
