category_slug,product_name,product_slug,seller_slug,current_price,seller_product_url,brand_slug,brand_name,product_description,model,sku,primary_image_url,image_urls,specifications,attributes,variation_type,parent_product_slug,original_price,currency,in_stock,stock_quantity,seller_rating,review_count,shipping_cost,free_shipping,estimated_delivery_days,seller_sku,seller_product_name,category_path,category_name,category_description,seller_name,base_url,seller_country_code,is_active
doctor-cosmetics,VRH HairOnomics ADR Shampoo 100ml,vrh-haironomics-adr-shampoo-100ml,,850,https://kireibd.com/product/vrh-haironomics-adr-shampoo-100ml,,,Treatment Anti-Dandruff Shampoo Apply shampoo on wet scalp gently message for 5 minutes & leave it for another 5 Minutes & then rinse.,,,https://cdn.kireibd.com/storage/all/VRH-HairOnomics-ADR-Shampoo-100ml.png,,,,,,,BDT,No,,,2,,,,,VRH HairOnomics ADR Shampoo 100ml,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,The Remedist by Dr Rhazes Aqua Moist Gel 125gm,the-remedist-by-dr-rhazes-aqua-moist-gel-125gm,,1990,https://kireibd.com/product/the-remedist-by-dr-rhazes-aqua-moist-gel-125gm,,,"Dermatologically Tested No Alcohol Suitable for sensitive & acne prone skin Made in Korea The Remedist Aqua Moist Gel 125gm is a lightweight and fast-absorbing moisturizer designed for sensitive and acne-prone skin. Enriched with Agave Atrovirens Extract, Anastatica Hierochuntica Extract, and Trehalose, it deeply moisturizes, nourishes, and conditions the skin. The gel helps to prevent water loss from the skin, balances the skin's moisture barrier, and enhances texture and firmness.",,,https://cdn.kireibd.com/storage/all/The-Remedist-by-Dr-Rhazes-Aqua-Moist-Gel-125gm.png,,,,,,,BDT,No,,,5,,,,,The Remedist by Dr Rhazes Aqua Moist Gel 125gm,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,Acne Rid Serum 50ml,acne-rid-serum-40gm,,1200,https://kireibd.com/product/acne-rid-serum-40gm,,,,,,https://cdn.kireibd.com/storage/all/Acne-Rid-Serum-40gm.jfif,,,,,,,BDT,No,,,7,,,,,Acne Rid Serum 50ml,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,Niacide Cream 30g,niacide-cream-30g,,1900,https://kireibd.com/product/niacide-cream-30g,,,,,,https://cdn.kireibd.com/storage/all/Niacide-Cream-30g.jpeg,,,,,,,BDT,No,,,3,,,,,Niacide Cream 30g,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,Skya Transformation Face Cream 20gm,skya-transformation-face-cream-20gm,,1490,https://kireibd.com/product/skya-transformation-face-cream-20gm,,,"SKYA ends your search with the Transformation Face Cream. A powerhouse skincare product consisting of a variety of beneficial ingredients, the cream contains tranexamic acid and ethyl ascorbic acid that tackle hyperpigmentation and brighten the skin. Tyroststa, beta white, and melanostatine-5 work together to inhibit melanin production thus lightening the skin tone. The salicylic acid and mandelic acid content exfoliates the skin, improving its texture. All the components of the cream function together to facilitate the fading of dark spots, lightening skiing tone, and promoting a more radiant complexion.",,,https://cdn.kireibd.com/storage/all/Skya-Transformation-Face-Cream-20gm.png,,,,,,,BDT,No,,,5,,,,,Skya Transformation Face Cream 20gm,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,Aesthetic Derma Primaderm XPERTSUN™ Urban 50 ml,aesthetic-derma-primaderm-xpertsun-urban-50-ml,,2650,https://kireibd.com/product/aesthetic-derma-primaderm-xpertsun-urban-50-ml,,,"XPERTSUN™ Urban 50 ML by Primaderm – Advanced daily sun protection for urban lifestyles. This lightweight, fast-absorbing sunscreen offers broad-spectrum SPF defense against UVA, UVB, and environmental pollutants, helping to prevent premature aging and skin damage. Ideal for all skin types, it provides a non-greasy, invisible finish perfect for daily wear. Key Benefits: High SPF protection against UVA & UVB Shields skin from pollution & blue light Lightweight, non-greasy & fast-absorbing Hydrates & nourishes skin",,,https://cdn.kireibd.com/storage/all/Aesthetic-Derma-Primaderm-XPERTSUN-Urban-50-ml.jpg,,,,,,,BDT,No,,,5,,,,,Aesthetic Derma Primaderm XPERTSUN™ Urban 50 ml,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,Skya ACCUREX OIL FREE Moisturizer 100ml,skya-accurex-oil-free-moisturizer-100ml,,1480,https://kireibd.com/product/skya-accurex-oil-free-moisturizer-100ml,,,"The Skya Accurex Oil-Free Moisturizer is a 100ml moisturizer that serves all skin types. It is a dermatologically tested moisturizer that is oil-free and cruelty-free. It consists of key ingredients like ceramide aquaxyl, provitamin B5, and hyaluronic acid. These key ingredients help in locking the moisture deeply inside the skin, thus, making the skin elastic and flexible. Also, they reduce the appearance of wrinkles and fine lines and protect the skin from getting damaged. For naturally hydrated, radiant, and supple skin, Skya’s Accurex Oil-free Moisturizer is ideal for retaining moisture in your skin. It absorbs the UVB rays from the skin and reduces water loss to give you plump, elastic, and moisturised skin.",,,https://cdn.kireibd.com/storage/all/Skya-ACCUREX-OIL-FREE-Moisturizer-100ml.png,,,,,,,BDT,No,,,5,,,,,Skya ACCUREX OIL FREE Moisturizer 100ml,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,Redsyl AHF Anti-Hairall Shampoo 100ml,redsyl-ahf-anti-hairall-shampoo-100ml,,1050,https://kireibd.com/product/redsyl-ahf-anti-hairall-shampoo-100ml,,,,,,https://cdn.kireibd.com/storage/all/Redsyl-AHF-Anti-Hairall-Shampoo-100ml.png,,,,,,,BDT,No,,,1,,,,,Redsyl AHF Anti-Hairall Shampoo 100ml,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,The Remedist by Dr Rhazes Gentle Sunscreen-SPF 50+ PA++++ 50m,the-remedist-by-dr-rhazes-gentle-sunscreen-spf-50-pa-50m-2,,1490,https://kireibd.com/product/the-remedist-by-dr-rhazes-gentle-sunscreen-spf-50-pa-50m-2,,,"The Remedist by Dr. Rhazes Gentle Sunscreen-SPF 50+ is an oil-free mineral sunscreen designed for both the face and body. It contains zinc oxide and titanium dioxide, which provide 100% mineral-based sun protection. Sunscreen is known for leaving the skin feeling comfortable and safeguarded. It offers broad-spectrum UVA/UVB protection combined with antioxidant benefits.",,,https://cdn.kireibd.com/storage/all/The-Remedist-by-Dr-Rhazes-Gentle-Sunscreen-SPF-50-PA-50m.png,,,,,,,BDT,No,,,4,,,,,The Remedist by Dr Rhazes Gentle Sunscreen-SPF 50+ PA++++ 50m,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
doctor-cosmetics,G Anti Acne Gel 30g,g-anti-acne-gel-30g,,1300,https://kireibd.com/product/g-anti-acne-gel-30g,,,,,,https://cdn.kireibd.com/storage/all/G-Anti-Acne-Gel-30g.png,,,,,,,BDT,No,,,2,,,,,G Anti Acne Gel 30g,,Doctor cosmetics,,KireiBD,kireibd.com,BD,0
