category_slug,product_name,product_slug,seller_slug,current_price,seller_product_url,brand_slug,brand_name,product_description,model,sku,primary_image_url,image_urls,specifications,attributes,variation_type,parent_product_slug,original_price,currency,in_stock,stock_quantity,seller_rating,review_count,shipping_cost,free_shipping,estimated_delivery_days,seller_sku,seller_product_name,category_path,category_name,category_description,seller_name,base_url,seller_country_code,is_active
accessories,Yison Celebrat A23 Bluetooth Headphone,yison-celebrat-a23-bluetooth-headphone,star-tech,0,https://www.startech.com.bd/yison-celebrat-a23-bluetooth-headphone,yison,Yison,Yison Celebrat A23 Bluetooth Headphone,,,https://www.startech.com.bd/image/cache/catalog/headphone/yison/celebrat-a23/celebrat-a23-10-500x500.jpg,,,,,,0.0,BDT,No,,,0,,,,18662.0,Yison Celebrat A23 Bluetooth Headphone,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,GIGABYTE AORUS M3 RGB Gaming Mouse,gigabyte-aorus-m3-rgb-gaming-mouse,star-tech,0,https://www.startech.com.bd/gigabyte-aorus-m3-rgb-gaming-mouse,gigabyte,GIGABYTE,GIGABYTE AORUS M3 RGB Gaming Mouse,,,https://www.startech.com.bd/image/cache/catalog/mouse/gigabyte/aorus-m3-rgb/aorus-m3-rgb-01-500x500.webp,,,,,,0.0,BDT,No,,,0,,,,29750.0,GIGABYTE AORUS M3 RGB Gaming Mouse,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,Havit HV-H662d RGB Wired Gaming Headphone,havit-hv-h662d-rgb-gaming-headphone,star-tech,0,https://www.startech.com.bd/havit-hv-h662d-rgb-gaming-headphone,havit,Havit,Havit HV-H662d RGB Wired Gaming Headphone,,,https://www.startech.com.bd/image/cache/catalog/headphone/havit/hv-h662d/hv-h662d-01-500x500.jpg,,,,,,0.0,BDT,No,,,0,,,,20521.0,Havit HV-H662d RGB Wired Gaming Headphone,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,Fantech X8 Combat Macro RGB Gaming Mouse,fantech-x8-combat-gaming-mouse,star-tech,0,https://www.startech.com.bd/fantech-x8-combat-gaming-mouse,fantech,Fantech,Fantech X8 Combat Macro RGB Gaming Mouse,,,https://www.startech.com.bd/image/cache/catalog/mouse/fantech/x8-combat/x8-combat-500x500.jpeg,,,,,,0.0,BDT,No,,,0,,,,12950.0,Fantech X8 Combat Macro RGB Gaming Mouse,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,A4TECH Bloody G220 3.5mm & USB Gaming Headphone Black,a4tech-bloody-g220s-headphone,star-tech,0,https://www.startech.com.bd/a4tech-bloody-g220s-headphone,a4tech,A4TECH,A4TECH Bloody G220 3.5mm & USB Gaming Headphone Black,,,https://www.startech.com.bd/image/cache/catalog/headphone/a4tech/bloody-g220s/bloody-g220s-500x500.jpg,,,,,,0.0,BDT,No,,,0,,,,15667.0,A4TECH Bloody G220 3.5mm & USB Gaming Headphone Black,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,Transcend HUB2K 4-port USB 3.1 HUB,transcend-hub2k-usb-hub,star-tech,0,https://www.startech.com.bd/transcend-hub2k-usb-hub,transcend,Transcend,Transcend HUB2K 4-port USB 3.1 HUB,,,https://www.startech.com.bd/image/cache/catalog/hub/transcend/ts-hub2k/ts-hub2k-001-500x500.jpg,,,,,,0.0,BDT,No,,,1,,,,21338.0,Transcend HUB2K 4-port USB 3.1 HUB,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,COUGAR ARENA X Gaming Mouse Pad,cougar-arena-x-mouse-pad,star-tech,0,https://www.startech.com.bd/cougar-arena-x-mouse-pad,cougar,COUGAR,COUGAR ARENA X Gaming Mouse Pad,,,https://www.startech.com.bd/image/cache/catalog/mouse-pad/cougar/arena-x/arena-x-01-500x500.jpg,,,,,,0.0,BDT,No,,,0,,,,22424.0,COUGAR ARENA X Gaming Mouse Pad,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,PROLiNK PMB8502 Bluetooth Wireless Optical Mouse,prolink-pmb8502-bluetooth-mouse,star-tech,0,https://www.startech.com.bd/prolink-pmb8502-bluetooth-mouse,prolink,PROLiNK,PROLiNK PMB8502 Bluetooth Wireless Optical Mouse,,,https://www.startech.com.bd/image/cache/catalog/mouse/prolink/pmb8502/pmb8502-01-500x500.webp,,,,,,0.0,BDT,No,,,0,,,,24854.0,PROLiNK PMB8502 Bluetooth Wireless Optical Mouse,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,Havit H633BT Bluetooth Foldable Headphone,havit-h633bt-bluetooth-headphone,star-tech,0,https://www.startech.com.bd/havit-h633bt-bluetooth-headphone,havit,Havit,Havit H633BT Bluetooth Foldable Headphone,,,https://www.startech.com.bd/image/cache/catalog/headphone/havit/h633bt/havit-h633bt-bluetooth-headphone-01-500x500.webp,,,,,,0.0,BDT,No,,,4,,,,24533.0,Havit H633BT Bluetooth Foldable Headphone,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
accessories,Dtech DT-UB092 USB to HDMI Converter,dtech-dt-ub092-usb-to-hdmi-converter,star-tech,0,https://www.startech.com.bd/dtech-dt-ub092-usb-to-hdmi-converter,dtech,Dtech,Dtech DT-UB092 USB to HDMI Converter,,,https://www.startech.com.bd/image/cache/catalog/converter/dtech/dt-ub092/dt-ub092-500x500.webp,,,,,,0.0,BDT,No,,,0,,,,44956.0,Dtech DT-UB092 USB to HDMI Converter,,Accessories,,StarTech,https://www.startech.com.bd,BD,0
